"file","line","level","heading","file_type","placement_verdict","placement_rationale","order_verdict","order_rationale","cluster_id","canonical_target","axis_verdict","dedup_action","nuance_items_retained","nuance_loss_risk","nuance_retention_status"
"00_Admin/runbooks/rb_repo_health_review.md","442","2","5.1 Metrics Output Contract","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_health_review.md","458","2","5.2 Routing Metadata Echo Contract","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_health_review.md","470","2","6. Does Not","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_health_review.md","478","2","7. Option 3 Artifact Templates","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_health_review.md","486","2","See Also","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","12","1","Runbook: Repo Validator","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","14","2","Purpose","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","18","2","When to Run","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","33","2","External Repo Fallback","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","44","2","How to Run","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","70","2","Interpreting Results","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","75","2","Validator Rule Pointers","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","90","2","Monorepo Baseline (Current Canonical Path)","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","113","2","Baseline Sync Helper (ai_ops -> governed repos)","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_repo_validator_01.md","135","2","Outputs","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","12","1","Runbook: Setup Smoke Matrix","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","14","2","Purpose","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","19","2","Scope","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","25","2","Preconditions","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","30","2","Matrix","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_setup_smoke_matrix_01.md","43","2","Blocked Lane Handling","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","12","1","Runbook: Workflow Frontmatter Validation","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","14","2","Purpose","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","19","2","Command","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","27","2","Validation Scope","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","35","2","Expected Result","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/rb_workflow_frontmatter_validation_01.md","40","2","Canonical References","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","13","1","Runbooks Index","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","17","2","Active Runbooks","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","30","2","Usage","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","36","2","Trashed Runbooks (2026-01-25)","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/runbooks/README.md","46","2","Notes","runbook","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","12","1","Specs Index","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","16","2","Reading Priority","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","20","3","Priority 1: Repository Structure","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","24","3","Priority 2: Artifact Patterns","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","32","3","Priority 3: Execution Coordination Contracts","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","38","2","Deprecated Specs","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","47","2","Spec Characteristics","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","58","2","Specs vs Contracts vs Policies","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","72","2","Global vs Module-Specific","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","78","2","New Specs","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/README.md","87","2","See Also","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/spec_agent_hygiene.md","13","1","Agent Hygiene and Collaboration Spec (Deprecated)","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
"00_Admin/specs/spec_agent_hygiene.md","15","2","Deprecation Notice","spec","keep","Section matches file role.","keep","Section order is acceptable.","none","none","not_applicable","none","0","none","not_applicable"
